ticker,exchange,assetType,priceCurrency,startDate,endDate
MDTH,NASDAQ,Stock,USD,,
MDTKF,PINK,Stock,USD,2007-06-28,2020-11-27
MDTL,NASDAQ,Stock,USD,2010-01-04,2013-02-25
MDTPF,PINK,Stock,USD,2017-09-22,2017-10-16
MDTWF,PINK,Stock,USD,2019-01-16,2020-11-27
MDU,NYSE,Stock,USD,1987-11-05,2020-11-27
MDUFF,OTCGREY,Stock,USD,,
MDURN,PINK,Stock,USD,,
MDVAX,NMFQS,Mutual Fund,USD,1999-04-30,2020-11-27
MDVL,NASDAQ,Stock,USD,2020-11-23,2020-11-27
MDVN,NASDAQ,Stock,USD,2016-01-04,2016-09-29
MDVNX,NMFQS,Mutual Fund,USD,2004-10-19,2020-11-27
MDVSX,NMFQS,Mutual Fund,USD,2004-10-19,2020-11-27
MDVT,PINK,Stock,USD,2007-09-05,2020-11-27
MDVVX,NMFQS,Mutual Fund,USD,2005-07-28,2020-03-05
MDVWX,NMFQS,Mutual Fund,USD,2019-03-06,2020-11-27
MDVXW,OTCQB,Stock,USD,2015-02-06,2018-12-24
MDVYX,NMFQS,Mutual Fund,USD,2004-10-19,2020-11-27
MDVZX,NMFQS,Mutual Fund,USD,2019-03-06,2020-11-27
MDWCQ,OTCBB,Stock,USD,2007-07-13,2017-12-07
MDWD,NASDAQ,Stock,USD,2014-03-20,2020-11-27
MDWDX,NMFQS,Mutual Fund,USD,2020-01-02,2020-11-27
MDWIX,NMFQS,Mutual Fund,USD,1994-10-21,2020-11-27
MDWK,PINK,Stock,USD,2017-10-04,2020-11-27
MDWT,OTCQB,Stock,USD,2017-09-29,2020-11-27
MDWV,,Stock,USD,,
MDWY,NASDAQ,Stock,USD,,
MDXBX,NMFQS,Mutual Fund,USD,1987-03-31,2020-11-27
MDXG,NASDAQ,Stock,USD,2007-08-22,2020-11-27
MDXHF,OTCGREY,Stock,USD,2008-07-18,2020-11-27
MDXIF,OTCMKTS,Stock,USD,2018-04-20,2018-04-20
MDXL,OTCQB,Stock,USD,2016-01-05,2020-11-27
MDXX,OTCCE,Stock,USD,2009-12-02,2020-11-27
MDY,NYSE ARCA,ETF,USD,1995-05-04,2020-11-27
MDYG,NYSE ARCA,ETF,USD,2005-11-15,2020-11-27
MDYHX,NMFQS,Mutual Fund,USD,2006-08-08,2020-11-27
MDYV,NYSE ARCA,ETF,USD,2005-11-15,2020-11-27
ME,NYSE,Stock,USD,,
MEA,AMEX,Stock,USD,2005-08-17,2015-09-11
MEA1,,Stock,USD,,
MEAAX,NMFQS,Mutual Fund,USD,2018-06-29,2018-12-19
MEAD,NASDAQ,Stock,USD,,
MEAFX,NMFQS,Mutual Fund,USD,2008-04-02,2017-01-23
MEAIX,NMFQS,Mutual Fund,USD,2012-05-24,2020-11-27
MEALX,NMFQS,Mutual Fund,USD,2012-05-24,2020-11-27
MEAOF,PINK,Stock,USD,2007-07-13,2018-09-25
MEAPX,NMFQS,Mutual Fund,USD,2012-05-24,2020-11-27
MEAR,BATS,ETF,USD,2015-03-05,2020-11-27
MEAS,NASDAQ,Stock,USD,1993-04-26,2014-10-09
MEASX,NMFQS,Mutual Fund,USD,2014-01-02,2020-11-27
MEAT,CSE,Stock,USD,2017-10-05,2019-10-04
MEBIX,NMFQS,Mutual Fund,USD,2013-10-03,2018-03-02
MEBTX,NMFQS,Mutual Fund,USD,,
MEBUF,PINK,Stock,USD,,
MEC,NYSE,Stock,USD,2019-05-09,2020-11-27
MEC1,,Stock,USD,,
MECA,,Stock,USD,,
MECAQ,,Stock,USD,,
MECAX,NMFQS,Mutual Fund,USD,1997-01-02,2020-11-27
MECDX,NMFQS,Mutual Fund,USD,2016-07-06,2020-11-27
MECEX,NMFQS,Mutual Fund,USD,2016-07-06,2020-11-27
MECFX,NMFQS,Mutual Fund,USD,2016-07-06,2020-11-27
MECGX,NMFQS,Mutual Fund,USD,2010-11-04,2020-11-27
MECH,NASDAQ,Stock,USD,,
MECIX,NMFQS,Mutual Fund,USD,1993-06-29,2020-11-27
MECK,NASDAQ,Stock,USD,1996-02-02,2018-04-10
MECK1,,Stock,USD,,
MECMX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MECN,NASDAQ,Stock,USD,,
MECNY,PINK,Stock,USD,,
MECSF,OTCGREY,Stock,USD,,
MECVF,OTCGREY,Stock,USD,2007-09-12,2020-11-27
MECVX,NMFQS,Mutual Fund,USD,2016-07-06,2020-11-27
MECYX,NMFQS,Mutual Fund,USD,,
MECZX,NMFQS,Mutual Fund,USD,2017-06-02,2020-11-27
MED,NYSE,Stock,USD,1993-12-31,2020-11-27
MED1,NYSE,Stock,USD,,
MEDAX,NMFQS,Mutual Fund,USD,1998-03-17,2020-11-27
MEDBX,NMFQS,Mutual Fund,USD,2002-05-31,2020-11-27
MEDC,NASDAQ,Stock,USD,,
MEDCX,NMFQS,Mutual Fund,USD,2002-05-31,2020-11-27
MEDD,PINK,Stock,USD,2016-01-04,2020-11-27
MEDDX,NMFQS,Mutual Fund,USD,2008-12-01,2020-11-27
MEDE,NASDAQ,Stock,USD,,
MEDE1,NASDAQ,Stock,USD,,
MEDEX,NMFQS,Mutual Fund,USD,2008-12-01,2020-11-27
MEDFF,PINK,Stock,USD,2017-06-09,2018-07-26
MEDFX,NMFQS,Mutual Fund,USD,2008-12-01,2020-11-27
MEDGF,PINK,Stock,USD,2019-06-17,2020-11-27
MEDGX,NMFQS,Mutual Fund,USD,2008-12-01,2020-11-27
MEDH,PINK,Stock,USD,2010-01-06,2020-11-27
MEDHX,NMFQS,Mutual Fund,USD,2006-04-28,2020-11-27
MEDI,,Stock,USD,,
MEDIF,OTCQX,Stock,USD,2018-10-05,2020-11-27
MEDIX,NMFQS,Mutual Fund,USD,1998-03-17,2020-11-27
MEDOF,PINK,Stock,USD,,
MEDP,NASDAQ,Stock,USD,2016-08-11,2020-11-27
MEDP1,NASDAQ,Stock,USD,,
MEDQ,NASDAQ,Stock,USD,,
MEDR,OTCGREY,Stock,USD,,
MEDRX,NMFQS,Mutual Fund,USD,1999-09-30,2020-11-27
MEDS,NASDAQ,Stock,USD,2010-04-27,2020-11-27
MEDS,OTCQB,Stock,USD,,
MEDSE,NASDAQ,Stock,USD,,
MEDT,PINK,Stock,USD,2006-04-21,2020-11-27
MEDT1,NASDAQ,Stock,USD,,
MEDTX,NMFQS,Mutual Fund,USD,,
MEDW,NASDAQ,Stock,USD,,
MEDX,NASDAQ,Stock,USD,,
MEDXF,OTCQX,Stock,USD,2017-11-27,2020-11-27
MEDY,NASDAQ,Stock,USD,,
MEDYF,OTCGREY,Stock,USD,,
MEDZ,,ETF,USD,,
MEE,NYSE,Stock,USD,,
MEEC,OTCQB,Stock,USD,2003-11-07,2020-11-27
MEERX,NMFQS,Mutual Fund,USD,2015-01-02,2020-11-27
MEET,NASDAQ,Stock,USD,2003-09-04,2020-09-04
MEEXF,PINK,Stock,USD,2017-10-04,2019-03-11
MEFAX,NMFQS,Mutual Fund,USD,2000-05-31,2020-11-27
MEFFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-11-27
MEFIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
MEFNX,NMFQS,Mutual Fund,USD,2002-12-30,2020-11-27
MEFOX,NMFQS,Mutual Fund,USD,1999-12-09,2020-11-27
MEFTX,NMFQS,Mutual Fund,USD,,
MEFYX,NMFQS,Mutual Fund,USD,2000-06-01,2020-11-27
MEFZX,NMFQS,Mutual Fund,USD,2010-11-15,2020-11-27
MEG,NYSE,Stock,USD,2020-07-23,2020-11-27
MEG,NYSE,Stock,USD,2016-01-04,2017-01-25
MEGBX,NMFQS,Mutual Fund,USD,1986-12-29,2020-11-27
MEGEF,PINK,Stock,USD,2010-09-13,2020-11-27
MEGGF,PINK,Stock,USD,2007-08-06,2020-11-27
MEGGY,PINK,Stock,USD,2012-07-10,2020-11-27
MEGH,PINK,Stock,USD,2007-07-26,2020-11-27
MEGIX,NMFQS,Mutual Fund,USD,2010-03-04,2020-11-27
MEGMX,NMFQS,Mutual Fund,USD,2020-04-30,2020-11-27
MEGPF,OTCGREY,Stock,USD,2010-03-12,2020-11-27
MEGRX,NMFQS,Mutual Fund,USD,2003-10-30,2020-11-27
MEGTX,NMFQS,Mutual Fund,USD,2017-02-01,2020-11-27
MEH,NYSE,Stock,USD,,
MEHQX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MEI,NYSE,Stock,USD,1990-03-23,2020-11-27
MEIAX,NMFQS,Mutual Fund,USD,1995-12-29,2020-11-27
MEICX,NMFQS,Mutual Fund,USD,1997-11-04,2020-11-27
MEIFX,NMFQS,Mutual Fund,USD,2005-02-02,2020-11-27
MEIGX,NMFQS,Mutual Fund,USD,2005-04-01,2020-11-27
MEIHX,NMFQS,Mutual Fund,USD,2005-04-01,2020-11-27
MEIIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-11-27
MEIJF,OTCGREY,Stock,USD,2013-05-20,2020-11-27
MEIJX,NMFQS,Mutual Fund,USD,2005-04-01,2020-11-27
MEIKX,NMFQS,Mutual Fund,USD,2006-04-28,2020-11-27
MEIL,PINK,Stock,USD,2012-10-25,2020-11-27
MEILW,PINK,Stock,USD,2014-09-25,2017-10-09
MEILZ,PINK,Stock,USD,2014-09-24,2017-10-09
MEIMX,NMFQS,Mutual Fund,USD,2017-11-08,2020-11-27
MEIP,NASDAQ,Stock,USD,2003-12-18,2020-11-27
MEIRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-11-27
MEISF,PINK,Stock,USD,2019-11-14,2020-11-27
MEITF,OTCGREY,Stock,USD,2003-05-19,2020-11-27
MEIUF,PINK,Stock,USD,2018-08-27,2020-11-27
MEIUY,OTCMKTS,Stock,USD,,
MEIYF,OTCGREY,Stock,USD,2018-03-16,2020-11-27
MEJHF,OTCGREY,Stock,USD,2017-09-27,2020-11-27
MEJHY,PINK,Stock,USD,2017-09-27,2020-11-27
MEKTF,PINK,Stock,USD,,
MEKTX,NMFQS,Mutual Fund,USD,,
MEL,,Stock,USD,,
MELA,NASDAQ,Stock,USD,2005-11-03,2016-01-04
MELAX,NMFQS,Mutual Fund,USD,2015-01-08,2020-11-27
MELBX,NMFQS,Stock,USD,,
MELCF,PINK,Stock,USD,,
MELI,NASDAQ,Stock,USD,2007-08-10,2020-11-27
MELIX,NMFQS,Mutual Fund,USD,2015-01-08,2020-11-27
MELMX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MELR,PINK,Stock,USD,2014-10-22,2020-06-02
MELSX,NMFQS,Mutual Fund,USD,2015-01-08,2020-11-27
MELT,NYSE ARCA,ETF,USD,2016-07-29,2017-09-25
MELY,OTCMKTS,Stock,USD,2006-12-18,2019-04-25
MEMAX,NMFQS,Mutual Fund,USD,1995-10-24,2020-11-27
MEMBX,NMFQS,Mutual Fund,USD,1995-10-24,2020-11-27
MEMCX,NMFQS,Mutual Fund,USD,1996-06-27,2020-11-27
MEME,PINK,Stock,USD,2008-10-06,2020-07-23
MEMEX,NMFQS,Mutual Fund,USD,2017-02-01,2020-11-27
MEMFX,NMFQS,Mutual Fund,USD,2008-10-01,2020-11-27
MEMGX,NMFQS,Mutual Fund,USD,2008-10-01,2020-11-27
MEMH,NASDAQ,Stock,USD,,
MEMHX,NMFQS,Mutual Fund,USD,2008-10-01,2020-11-27
MEMI,PINK,Stock,USD,2016-01-29,2020-11-27
MEMIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-11-27
MEMJX,NMFQS,Mutual Fund,USD,2012-06-01,2020-11-27
MEMKX,NMFQS,Mutual Fund,USD,2000-09-29,2020-11-27
MEMLX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
MEMNX,NMFQS,Mutual Fund,USD,2017-02-01,2020-11-27
MEMP,NASDAQ,Stock,USD,2011-12-09,2017-08-28
MEMQX,NMFQS,Mutual Fund,USD,2019-03-26,2020-11-25
MEMRX,NMFQS,Mutual Fund,USD,2008-10-01,2020-11-27
MEMS,NASDAQ,Stock,USD,2007-12-14,2013-09-17
MEMSX,NMFQS,Mutual Fund,USD,,
MEMTX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MEMUX,NMFQS,Mutual Fund,USD,1991-12-05,2020-11-27
MEMVX,NMFQS,Mutual Fund,USD,,
MEMWX,NMFQS,Mutual Fund,USD,,
MEMY,NASDAQ,Stock,USD,,
MEN,NYSE,ETF,USD,1989-06-30,2020-11-27
MENAX,NMFQS,Mutual Fund,USD,2009-11-06,2020-11-27
MENB,PINK,Stock,USD,2002-05-06,2020-11-27
MENC,PINK,Stock,USD,2007-07-27,2020-11-27
MENCX,NMFQS,Mutual Fund,USD,2012-07-31,2020-11-27
MEND,NASDAQ,Stock,USD,,
MENEF,PINK,Stock,USD,2018-11-06,2020-11-27
MENEF,OTCGREY,Stock,USD,2007-07-13,2018-10-31
MENI,OTCCE,Stock,USD,2017-09-22,2020-11-27
MENJ,NASDAQ,Stock,USD,,
MENJX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MENKX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MENRX,NMFQS,Mutual Fund,USD,2012-07-31,2020-11-27
MENS,NASDAQ,Stock,USD,,
MENT,NASDAQ,Stock,USD,2016-01-04,2017-03-31
MENU,NYSE ARCA,Stock,USD,2016-11-08,2017-10-12
MENXF,OTCGREY,Stock,USD,2015-07-31,2020-11-27
MENYX,NMFQS,Mutual Fund,USD,2009-11-06,2020-11-27
MEOAF,OTCGREY,Stock,USD,2007-05-15,2020-11-27
MEOAX,NMFQS,Mutual Fund,USD,2013-11-18,2020-04-02
MEOBF,PINK,Stock,USD,2016-01-12,2020-11-27
MEOCX,NMFQS,Mutual Fund,USD,2013-11-18,2020-04-02
MEODX,NMFQS,Mutual Fund,USD,2018-03-21,2020-04-02
MEOH,NASDAQ,Stock,USD,1992-05-19,2020-11-27
MEOIX,NMFQS,Mutual Fund,USD,2013-11-18,2020-04-02
MEOVX,NMFQS,Mutual Fund,USD,2013-11-18,2020-04-02
MEP,NYSE,Stock,USD,2013-11-07,2017-08-28
MEPAX,NMFQS,Mutual Fund,USD,2004-10-29,2020-11-27
MEPDF,PINK,Stock,USD,2009-05-14,2020-11-27
MEPSX,NMFQS,Mutual Fund,USD,2004-10-29,2020-11-27
MEPW,PINK,Stock,USD,2017-11-20,2020-11-27
MEPYX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MEQAX,NMFQS,Mutual Fund,USD,1997-03-31,2020-11-27
MEQFX,NMFQS,Mutual Fund,USD,1992-08-14,2020-11-27
MEQRX,NMFQS,Mutual Fund,USD,2003-10-30,2020-11-27
MEQYF,OTCGREY,Stock,USD,2007-02-12,2020-11-27
MER,NYSE,Stock,USD,2006-12-28,2008-12-31
MER-P-K,NYSE,Stock,USD,2014-09-22,2020-11-27
MER-P-P,NYSE,Stock,USD,2014-09-22,2018-06-05
MERAX,NMFQS,Mutual Fund,USD,2000-03-20,2020-11-27
MERB,NASDAQ,Stock,USD,,
MERBX,NMFQS,Mutual Fund,USD,2000-07-28,2020-11-27
MERC,NASDAQ,Stock,USD,1990-03-26,2020-11-27
MERDX,NMFQS,Mutual Fund,USD,1984-07-31,2020-11-27
MERFX,NMFQS,Mutual Fund,USD,1989-01-31,2020-11-27
MERG,PINK,Stock,USD,2017-10-12,2020-11-27
MERIX,NMFQS,Mutual Fund,USD,2013-08-05,2020-11-27
MERKX,NMFQS,Mutual Fund,USD,2005-05-12,2020-11-27
MERLY,PINK,Stock,USD,2016-04-22,2019-11-04
MERQ,,Stock,USD,,
MERR,PINK,Stock,USD,2009-09-01,2020-11-27
MERT,PINK,Stock,USD,2001-01-02,2020-11-27
MERU,NASDAQ,Stock,USD,2010-03-31,2015-07-07
MERVF,OTCGREY,Stock,USD,2009-07-24,2020-11-27
MERVX,NMFQS,Mutual Fund,USD,2004-07-08,2020-11-27
MES,NYSE ARCA,ETF,USD,2016-01-04,2016-10-17
MESA,NASDAQ,Stock,USD,2018-08-10,2020-11-27
MESAQ,OTCMKTS,Stock,USD,,
MESG,NASDAQ,Stock,USD,2015-09-08,2018-05-25
MESG1,NASDAQ,Stock,USD,,
MESNF,OTCGREY,Stock,USD,2001-05-22,2020-11-27
MESO,NASDAQ,Stock,USD,2015-11-13,2020-11-27
MESO,PINK,Stock,USD,,
MESO,PINK,Stock,USD,2007-10-02,2008-02-21
MESTX,NMFQS,Mutual Fund,USD,,
MET,NYSE,Stock,USD,2000-04-05,2020-11-27
MET-P-A,NYSE,Stock,USD,2014-09-22,2020-11-27
MET-P-E,NYSE,Stock,USD,2018-05-31,2020-11-27
MET-P-F,NYSE,Stock,USD,2020-01-08,2020-11-27
METAX,NMFQS,Mutual Fund,USD,2016-01-04,2018-12-19
METB,NASDAQ,Stock,USD,,
METC,NASDAQ,Stock,USD,2017-02-03,2020-11-27
METCX,NMFQS,Mutual Fund,USD,2016-01-04,2018-11-05
METF,NASDAQ,Stock,USD,,
METG,NASDAQ,Stock,USD,,
METIX,NMFQS,Mutual Fund,USD,2016-01-04,2018-12-19
METOF,PINK,Stock,USD,,
METR,NASDAQ,Stock,USD,2016-01-04,2016-02-22
METS,NASDAQ,Stock,USD,,
METX,NASDAQ,Stock,USD,2020-03-31,2020-11-27
METXW,NASDAQ,Stock,USD,2020-04-15,2020-11-27
MEURX,NMFQS,Mutual Fund,USD,1996-07-03,2020-11-27
MEVIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
MEVOX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
MEXGF,OTCQB,Stock,USD,2016-09-14,2020-11-27
MEXI,,ETF,USD,,
MEXNF,OTCGREY,Stock,USD,,
MEXP,NASDAQ,Stock,USD,,
MEXX,NYSE ARCA,ETF,USD,2017-05-03,2020-11-27
MEYWX,NMFQS,Mutual Fund,USD,2019-03-05,2020-11-27
MEYYY,PINK,Stock,USD,2017-11-03,2020-11-27
MF,,Stock,USD,,
MFA,NYSE,Stock,USD,1998-04-13,2020-11-27
MFA-P-B,NYSE,Stock,USD,2014-09-22,2020-11-27
MFA-P-C,NYSE,Stock,USD,2020-02-25,2020-11-27
MFAAX,NMFQS,Mutual Fund,USD,2010-11-03,2020-11-27
MFABX,NMFQS,Mutual Fund,USD,2010-11-03,2017-04-10
MFAC,NYSE,Stock,USD,2018-09-21,2020-11-27
MFAC-WS,NYSE,Stock,USD,2018-09-21,2020-11-27
MFAC1,,Stock,USD,,
MFACU,NYSE,Stock,USD,2018-08-24,2020-11-27
MFACX,NMFQS,Mutual Fund,USD,2010-11-03,2020-11-27
MFADX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
MFAEX,NMFQS,Mutual Fund,USD,2010-11-03,2020-11-27
MFAFX,NMFQS,Mutual Fund,USD,2010-11-03,2020-11-27
MFAIF,OTCGREY,Stock,USD,2017-12-12,2020-11-27
MFAIX,NMFQS,Mutual Fund,USD,2010-12-29,2020-11-27
MFALX,NMFQS,Mutual Fund,USD,1990-01-31,2020-11-27
MFAPX,NMFQS,Mutual Fund,USD,2010-12-29,2020-11-27
MFARX,NMFQS,Mutual Fund,USD,1992-01-31,2020-11-27
MFAXX,NMFQS,Mutual Fund,USD,,
MFB,NYSE,Stock,USD,2006-12-28,2013-10-04
MFBBX,NMFQS,Mutual Fund,USD,1993-09-07,2020-11-27
MFBC,NASDAQ,Stock,USD,,
MFBCX,NMFQS,Mutual Fund,USD,1993-12-31,2020-11-27
MFBFX,NMFQS,Mutual Fund,USD,1980-01-02,2020-11-27
MFBGX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFBHX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFBIX,NMFQS,Mutual Fund,USD,2019-10-01,2020-11-27
MFBJX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFBKX,NMFQS,Mutual Fund,USD,2012-06-01,2020-11-27
MFBP,PINK,Stock,USD,2012-08-06,2020-11-27
MFBPX,NMFQS,Mutual Fund,USD,2011-08-04,2019-02-19
MFBTX,NMFQS,Mutual Fund,USD,2011-08-04,2019-02-19
MFBVX,NMFQS,Mutual Fund,USD,2019-10-01,2020-11-27
MFBXX,NMFQS,Mutual Fund,USD,,
MFC,NYSE,Stock,USD,1999-09-24,2020-11-27
MFCAX,NMFQS,Mutual Fund,USD,2013-11-19,2020-11-27
MFCB1,NASDAQ,Stock,USD,,
MFCCX,NMFQS,Mutual Fund,USD,2015-07-08,2020-11-27
MFCDX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
MFCFX,NMFQS,Mutual Fund,USD,2007-01-03,2018-09-14
MFCIX,NMFQS,Mutual Fund,USD,2013-11-19,2020-11-27
MFCMX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MFCO,PINK,Stock,USD,1984-06-22,2020-11-27
MFCPX,NMFQS,Mutual Fund,USD,1996-01-10,2020-11-27
MFCRX,NMFQS,Mutual Fund,USD,,
MFCSF,PINK,Stock,USD,2005-02-03,2020-11-27
MFCXX,NMFQS,Mutual Fund,USD,,
MFD,NYSE,ETF,USD,2004-05-06,2020-11-27
MFDAX,NMFQS,Mutual Fund,USD,1996-12-31,2020-11-27
MFDB,PINK,Stock,USD,2006-04-06,2020-11-27
MFDCX,NMFQS,Mutual Fund,USD,1998-03-05,2019-06-03
MFDSX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
MFDX,NYSE ARCA,ETF,USD,2017-09-06,2020-11-27
MFDXX,NMFQS,Mutual Fund,USD,,
MFDYX,NMFQS,Mutual Fund,USD,1996-12-31,2020-11-27
MFE,NYSE,Stock,USD,2006-12-28,2011-03-01
MFEBX,NMFQS,Mutual Fund,USD,1997-11-04,2020-11-27
MFECX,NMFQS,Mutual Fund,USD,1996-03-29,2020-11-27
MFEGX,NMFQS,Mutual Fund,USD,1993-09-13,2020-11-27
MFEHX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFEIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-11-27
MFEJX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFEKX,NMFQS,Mutual Fund,USD,2011-08-26,2020-11-27
MFELX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFEM,NYSE ARCA,ETF,USD,2017-09-06,2020-11-27
MFETX,NMFQS,Mutual Fund,USD,,
MFFC,NASDAQ,Stock,USD,,
MFFDX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFIX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFFMX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFNX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFOX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFPX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFRX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFFSX,NMFQS,Mutual Fund,USD,2010-09-15,2020-11-27
MFG,NYSE,Stock,USD,2006-11-08,2020-11-27
MFGBX,NMFQS,Mutual Fund,USD,1993-08-30,2020-11-27
MFGDX,NMFQS,Mutual Fund,USD,1996-03-29,2020-11-27
MFGFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-11-27
MFGGX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFGHF,OTCGREY,Stock,USD,2017-10-06,2020-11-27
MFGHX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFGHY,OTCGREY,Stock,USD,,
MFGI,PINK,Stock,USD,2007-07-13,2020-11-27
MFGIX,NMFQS,Mutual Fund,USD,1998-03-27,2020-11-27
MFGJX,NMFQS,Mutual Fund,USD,2005-03-31,2020-11-27
MFGKX,NMFQS,Mutual Fund,USD,2012-07-02,2020-11-27
MFGLQ,PINK,Stock,USD,2011-11-02,2013-06-04
MFGP,NYSE,Stock,USD,2017-08-17,2020-11-27
MFGSX,NMFQS,Mutual Fund,USD,1984-07-25,2020-11-27
MFH,NASDAQ,Stock,USD,2015-04-08,2020-11-27
MFHIX,NMFQS,Mutual Fund,USD,2018-12-03,2020-11-27
MFHQX,NMFQS,Mutual Fund,USD,2001-12-31,2020-11-27
MFHRX,NMFQS,Mutual Fund,USD,1999-12-17,2020-11-27
MFHVX,NMFQS,Mutual Fund,USD,2018-12-03,2020-11-27
MFI,NASDAQ,Stock,USD,1999-02-05,2015-01-23
MFIAX,NMFQS,Mutual Fund,USD,1993-09-07,2020-11-27
MFIIX,NMFQS,Mutual Fund,USD,1997-01-02,2020-11-27
MFIN,NASDAQ,Stock,USD,1996-05-23,2020-11-27
MFINL,NASDAQ,Stock,USD,2016-05-02,2020-11-27
MFINX,NMFQS,Mutual Fund,USD,1992-09-18,2017-10-30
MFIOX,NMFQS,Mutual Fund,USD,1987-10-29,2020-11-27
MFIPX,NMFQS,Mutual Fund,USD,2017-02-01,2020-11-27
MFIRX,NMFQS,Mutual Fund,USD,2018-06-15,2020-11-27
MFIWX,NMFQS,Mutual Fund,USD,2019-03-20,2020-11-27
MFIXX,NMFQS,Mutual Fund,USD,,
MFJAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJBX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJCX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJTX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFJUX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFL,NYSE,ETF,USD,1997-09-29,2020-11-27
MFLA,NYSE ARCA,ETF,USD,2016-01-04,2018-04-12
MFLAF,PINK,ETF,USD,,
MFLAX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLBX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLCX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLDX,NMFQS,Mutual Fund,USD,2007-08-15,2020-11-27
MFLEX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLGX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLHX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLIX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLJX,NMFQS,Mutual Fund,USD,2005-09-29,2020-11-27
MFLKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-11-27
MFLLX,NMFQS,Mutual Fund,USD,2013-09-16,2020-11-27
MFLMX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MFLO,NASDAQ,Stock,USD,,
MFLR,NASDAQ,Stock,USD,2006-12-28,2013-11-15
MFLU,NASDAQ,Stock,USD,,
MFLX,NASDAQ,Stock,USD,2016-01-04,2016-07-28
MFM,NYSE,ETF,USD,1987-11-05,2020-11-27
MFMIX,NMFQS,Mutual Fund,USD,2008-08-27,2020-11-27
MFMLD,OTCMKTS,Stock,USD,2018-02-06,2018-03-01
MFMLF,PINK,Stock,USD,2017-05-24,2020-11-27
MFMLX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
MFMPX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
MFMS,BATS,ETF,USD,2018-10-30,2020-11-27
MFMTX,NMFQS,Mutual Fund,USD,2006-10-02,2020-11-27
MFN,NYSE,Stock,USD,,
